medicine_id,market_source_records,registered_source_records,match_method,tier
MED-9b0965c31a7766109f56eeee,SRCM-057339449cfd9e8eae9534ef,SRCR-377c2c361188ad3cc3e4d280,EXACT_STRUCTURED_IDENTITY,A
MED-9b30cda86bf69780cfabf140,SRCM-2682ea2d4ee0da1acf3011cf,SRCR-bd968cacfbeed5dc335fe08b,EXACT_STRUCTURED_IDENTITY,A
MED-9b4277eb656e4bdbb5c96e09,SRCM-b62e36c93801bfd5ba995613,SRCR-ab48004c745dcffe5b4f7631,EXACT_STRUCTURED_IDENTITY,A
MED-9b43dcf487e2f49ffd51199d,SRCM-885c0ff790da2e22a68805be,SRCR-aff6b23214ef933fed7278a9,EXACT_STRUCTURED_IDENTITY,A
MED-9b458b7f354004ac190c44b4,SRCM-29ce43e73b33a8f9f2dddc56,SRCR-d873c82cc28b2376fb1168b6,EXACT_STRUCTURED_IDENTITY,A
MED-9b4e93e2307e13915946da72,SRCM-5e425c056368c31500faffe1,SRCR-ee63e90e46d28558a6abe702,EXACT_STRUCTURED_IDENTITY,A
MED-9b86fe1648f1ec6cc219d5e8,SRCM-607b3677073406d8c3b9dd8b,SRCR-b94030215a5d56eb6601e75f,EXACT_STRUCTURED_IDENTITY,A
MED-9bc6d25bc623896978dbc559,SRCM-96af0c9340d033d436c676c3,SRCR-372eedc49cd7eaea9e7c1616,EXACT_STRUCTURED_IDENTITY,A
MED-9bc9974534d4a3ba57d109c9,SRCM-0e431f77e9f3171204f2cc23,SRCR-994303b8c596aa215d06dbaf,EXACT_STRUCTURED_IDENTITY,A
MED-9bd4964066987fb0a2a9b55a,SRCM-c12cdadaffbf2bc6abfd3c19,SRCR-c49392091ce0a01b4413e87a,EXACT_STRUCTURED_IDENTITY,A
MED-9bda14780c63650cf8f9f4de,SRCM-c41674921f7d641fd2204746,SRCR-b77e51c72fb24f3fd0f627d1,EXACT_STRUCTURED_IDENTITY,A
MED-9c02a6ba33ac349c50084485,SRCM-9ee4e95e1e89b0f4d49325ed,SRCR-688bfc159b0acbc3ac9469ee,EXACT_STRUCTURED_IDENTITY,A
MED-9c1220b2efbf96367b7d9fd0,SRCM-2e85200461ecf7f0a47ad900,SRCR-bfb59203d46a25dadf594a29,EXACT_STRUCTURED_IDENTITY,A
MED-9c2a650e02e6b3a47ded3aa7,SRCM-d612a7e4c5ed4bc6518fda53,SRCR-1357bf7459b3ff80933af5eb,EXACT_STRUCTURED_IDENTITY,A
MED-9c2b7091fb35f363a667b40d,SRCM-e0aecefedfb16b0fde7e0849,SRCR-d1b7f558a8d60d01329eb0f0,EXACT_STRUCTURED_IDENTITY,A
MED-9c404e1d0e38110ac8267709,SRCM-cbc1f8936ab1692a8b759f2f,SRCR-e69cd2955c39e6e700d6f783,EXACT_STRUCTURED_IDENTITY,A
MED-9c5ed5702992e0f7aa0c5b29,SRCM-c60c34179ee4219003e7c5b2,SRCR-41cd40d4eea795790cdae735,EXACT_STRUCTURED_IDENTITY,A
MED-9c63e31fbf8468d2e331143e,SRCM-c128a3133fde8d469113f0e0,SRCR-e8937144382b55775452dce6,EXACT_STRUCTURED_IDENTITY,A
MED-9c6569e5da345e75b8f8aa29,SRCM-3dc0b1882811b67d5910de92,SRCR-98fb4e09ed4a2cdf856a76c8,EXACT_STRUCTURED_IDENTITY,A
MED-9c6f4fc10520e18da54ec43a,SRCM-831adeb34a5a1141eccfb0e0,SRCR-4e617f1cb7e0b3761e39202d,EXACT_STRUCTURED_IDENTITY,A
MED-9c7a3a02258ee0c20f0c30d2,SRCM-1ad19a7fe3137a4009f21c95,SRCR-213b40485ae84be5f220cd0b,EXACT_STRUCTURED_IDENTITY,A
MED-9c886a22334f4e244193ee19,SRCM-e1f7918ee499c6259710d1d0,SRCR-33de375ef530f2d2f10cb1b4,EXACT_STRUCTURED_IDENTITY,A
MED-9c8e80061e4306abf4883098,SRCM-09695480b05ab02bb1f1bd07,SRCR-28c4e2a7ce8ade928bcdc422,EXACT_STRUCTURED_IDENTITY,A
MED-9c9183521b67cc602997d91d,SRCM-af9b49e57a4cc28e3880ac47,SRCR-b10b6803df9ef88a568b0e8a,EXACT_STRUCTURED_IDENTITY,A
MED-9cb742bd48d408f5e5d1bad3,SRCM-1d2939d9d192d1b5c84681df,SRCR-58a29307394ee23e187c7d4d,EXACT_STRUCTURED_IDENTITY,A
MED-9ccb465abb6525cdf21a85a8,SRCM-985e49f672df8ef4efe5f673,SRCR-6f0937752a68eb3fd294367a,EXACT_STRUCTURED_IDENTITY,A
MED-9cd3b4e7e534bf28f59b215c,SRCM-52c54b070037eec3404c1049,SRCR-f04005e843086878cc1f5299,EXACT_STRUCTURED_IDENTITY,A
MED-9cef97c77daf66823492def8,SRCM-cf73a3679a1884e979ddc1f2,SRCR-d3f21a800e705a1774315f50,EXACT_STRUCTURED_IDENTITY,A
MED-9d1d5f133047ad3aafef6c1c,SRCM-072a83f1de26432432c75ec2,SRCR-7216346c1f7222e8bd652a2e,EXACT_STRUCTURED_IDENTITY,A
MED-9d394fc2168d1c415b0b2ba4,SRCM-7eaa77efd013bff4b774081e,SRCR-5d4abfae9679f34bb15e14b2,EXACT_STRUCTURED_IDENTITY,A
MED-9d3b2863fb9120f6d093fb16,SRCM-0574c341edf5fb045aa2b810,SRCR-a4efdb6b52e190f71b80f30f,EXACT_STRUCTURED_IDENTITY,A
MED-9d4112eda5a52700630be4d0,SRCM-a6daa5a8890b9b5d3bed3cc4,SRCR-2cddb647e7cb87261e21c5eb,EXACT_STRUCTURED_IDENTITY,A
MED-9d73e87f6464bc29b09bf596,SRCM-4794fa9a0dec96130623839c,SRCR-cf142fa96941bb71b61a5407,EXACT_STRUCTURED_IDENTITY,A
MED-9d785276c4a63e2980c9b0ed,SRCM-48347cd283363320b6ae25a1,SRCR-a589d9551046fdc71442a3d4,EXACT_STRUCTURED_IDENTITY,A
MED-9d88712f1cced1c7cafa9fdb,SRCM-f0ad4bab7fc6c81878d56f61,SRCR-81b188d1f4a4275d91a0385b,EXACT_STRUCTURED_IDENTITY,A
MED-9d9a9824c98af11074b6f30a,SRCM-8b1e49abebc5d353e2985ceb,SRCR-0513aadd3f41a09184b12be4,EXACT_STRUCTURED_IDENTITY,A
MED-9da4b3646cdf30927d1ab93d,SRCM-7a7ab1868662ce4cdf911bf4,SRCR-eb1dc328618397770e9cf381,EXACT_STRUCTURED_IDENTITY,A
MED-9daf4eaf57a15d94d910df20,SRCM-e9b9d278d7d91c382d3b8949,SRCR-fac55dd14edb05a99357e58b,EXACT_STRUCTURED_IDENTITY,A
MED-9dbcfa7eb4568cb2df44c342,SRCM-4319ae398af6872c179e719b,SRCR-840f68327fc8bb0fc616c9fe,EXACT_STRUCTURED_IDENTITY,A
MED-9dc521bd4bc21f31215a1885,SRCM-ffa17209d38c71b5d31d5bf4,SRCR-7e712ad069c1fa605870b0c2,EXACT_STRUCTURED_IDENTITY,A
MED-9df2de8668bfa9f0c4a07d71,SRCM-d3f90a82ad45a2604a28d062,SRCR-ee29640a0d95d50b0db28837,EXACT_STRUCTURED_IDENTITY,A
MED-9dfad16f753a182038713551,SRCM-88cbed0e9cb4f9b39c8b9182,SRCR-9be243fc313f1520a7ad7419,EXACT_STRUCTURED_IDENTITY,A
MED-9e0c60d5b01ab428e1facb53,SRCM-4cbef22c9022a7af5d3d6ed4,SRCR-dabdeb6f4c2bdd75b1048621,EXACT_STRUCTURED_IDENTITY,A
MED-9e340313ed89e03c8af7042d,SRCM-b0a2e2a944af964eb949d756,SRCR-5ca058365e060af9b9990b83,EXACT_STRUCTURED_IDENTITY,A
MED-9e39e59f0d1f8bb177444e86,SRCM-ef0d3cd9a5eaf0a0bef78ebc,SRCR-468da1c08e65414cec6f1f40,EXACT_STRUCTURED_IDENTITY,A
MED-9e4763829c8c442ad25194f1,SRCM-36b560a4dfb5c74c1ada1525,SRCR-172da9fe9f434b16fc6c1a19,EXACT_STRUCTURED_IDENTITY,A
MED-9e4a3aef72518eaf76554a14,SRCM-5fb4b14c72067e4d9c621440,SRCR-fff252cea506196b32a46c04,EXACT_STRUCTURED_IDENTITY,A
MED-9e4be90b7afd13e32f57ba5c,SRCM-39da8aede8ff2140c022ed04,SRCR-e2695bca4f2f969187ca9fb7,EXACT_STRUCTURED_IDENTITY,A
MED-9e540aadae901ad38a47783d,SRCM-b154284bc6232afe97f8a5d0,SRCR-c334ff570479554148269161,EXACT_STRUCTURED_IDENTITY,A
MED-9ea2ce6221311fc7a9720c45,SRCM-3f3e67fdfa3028d923005428,SRCR-bd4cbde27cc3c5a3dcc08336,EXACT_STRUCTURED_IDENTITY,A
MED-9ea46ff534ca9201a11da8d3,SRCM-cfe0c7c2692aa946399a3f68,SRCR-025420d5a081438a3eff053d,EXACT_STRUCTURED_IDENTITY,A
MED-9ead311cd8deed944274d9d7,SRCM-e0fe6f61ede8b4562db10dbf,SRCR-b84177f3bd5207da8439f7cc,EXACT_STRUCTURED_IDENTITY,A
MED-9eb219b2d374dc53aac33ec4,SRCM-f96da395a5933177e6bd2e65,SRCR-1c5d7b2bf618e520c83620bc,EXACT_STRUCTURED_IDENTITY,A
MED-9eb78de986acd56fbd02f184,SRCM-a78160083226ce93f7557e44,SRCR-bb7d901067771cf9899bf136,EXACT_STRUCTURED_IDENTITY,A
MED-9eddda4b58c04816d8f07acd,SRCM-540e1561749d28ae13415099,SRCR-140645c1c49e76b492163ea6,EXACT_STRUCTURED_IDENTITY,A
MED-9ede3366d8c6e39a8db9f6ba,SRCM-37bf0e9bc85638251b8fe32c,SRCR-f9e34d76c9f1cb0ffa50ec8d,EXACT_STRUCTURED_IDENTITY,A
MED-9edfb0ab32eb8f7edb4866a1,SRCM-fecbfa6c7996fc345b25bb91,SRCR-200562f5e34d21d01e46edb1,EXACT_STRUCTURED_IDENTITY,A
MED-9ef21fae9db2846c4e1f309c,SRCM-fc0a8e581e058843288eabfd,SRCR-5bf0a62642810f9702e52479,EXACT_STRUCTURED_IDENTITY,A
MED-9f03591f6f8eac803d9eee0b,SRCM-fa80f74823769f9dc55e2401,SRCR-4c30f49275682065103a04c6,EXACT_STRUCTURED_IDENTITY,A
MED-9f090fd3408d6fb52d3d12b9,SRCM-21f7bb95c90b56ea92529277,SRCR-3bef6158b35f8a89ce0cff33,EXACT_STRUCTURED_IDENTITY,A
MED-9f28288829da66bcbfa75494,SRCM-3711bd7ef21003142c9bfca7,SRCR-8d6331fefdc8dc7dbc214878,EXACT_STRUCTURED_IDENTITY,A
MED-9f4b936f6e8a1a07c709a33b,SRCM-8fa6956e095d7d0e58c2d62b,SRCR-97ac7338b6bcc061ccd58602,EXACT_STRUCTURED_IDENTITY,A
MED-9f7d8f20b5a7a21efdca76f7,SRCM-aa8dcfebc02fd9cb7a4f4b96,SRCR-72e3edc9240cff2e6d0a8612,EXACT_STRUCTURED_IDENTITY,A
MED-9f9ded18c7c7a5bbdcce1db5,SRCM-0a4c5db927f2c140e8234a1d,SRCR-c551bc31b0bbf2d9aa4c6a35,EXACT_STRUCTURED_IDENTITY,A
MED-9fab9d0a4e5a287fd5820d2c,SRCM-b9232133cb2f192e7b4798e1,SRCR-ab5c0154c828e4073631d1f5,EXACT_STRUCTURED_IDENTITY,A
MED-9fc7b7b0fdeee40a97a3cdaa,SRCM-ae92e5a7bda579f8056438b6,SRCR-518af5aca99a02dbb5ba1d56,EXACT_STRUCTURED_IDENTITY,A
MED-9fcc2a2c1a61bacaf67f59ea,SRCM-d814d48c5d216081073b4958,SRCR-3f8ca4a960a70a8ac37ee64f,EXACT_STRUCTURED_IDENTITY,A
MED-9ff3b074b99792fd36ad53da,SRCM-5a37e62fa5380707455d81f2,SRCR-dfb24891305c69d7428efb4a,EXACT_STRUCTURED_IDENTITY,A
MED-a0017a092a82cf6c5eea88cd,SRCM-17ec01be82b2bf725291f299,SRCR-f620d80fc45adfdda3de2c5a,EXACT_STRUCTURED_IDENTITY,A
MED-a0218d8cd7d2393c8949e2d0,SRCM-59a2ef353b3cbb90c47fc6fd,SRCR-d8d98a7cf41a80ea00207605,EXACT_STRUCTURED_IDENTITY,A
MED-a023b92a892b4e3756bb1cc4,SRCM-ffec5868dc99be465214a78f,SRCR-7ccac0336778b3c79a018440,EXACT_STRUCTURED_IDENTITY,A
MED-a0506dd13a4951013c3e4ea4,SRCM-49d9513a1952bf1b2a34b1f2,SRCR-0e85fbfe209276ab4fd0fd5c;SRCR-9ca57a2365530734febc5760;SRCR-bdfd229cff8d1a6d25a02f7e,EXACT_STRUCTURED_IDENTITY,A
MED-a079c0de326e1fe81308d4e8,SRCM-32e770b7c7f33862460bada9,SRCR-c231fc697156541ffe0e3562,EXACT_STRUCTURED_IDENTITY,A
MED-a0816ce7d0b9e5530466b4f4,SRCM-dfed2aa8425bfae507291b34,SRCR-f25c4a72ed145be054a99bbb,EXACT_STRUCTURED_IDENTITY,A
MED-a08a44ee8e9c726fd7a973e9,SRCM-9b4a77e6f73132bba704f2c4,SRCR-4b23c23b34342ecdb1b9b9a6,EXACT_STRUCTURED_IDENTITY,A
MED-a095828a9e7863edf2a1bd0c,SRCM-b50b164ca878c8406d48312f,SRCR-d2d8df3694348d9c4ff411b3,EXACT_STRUCTURED_IDENTITY,A
MED-a0b664bbc01f636b3210c01e,SRCM-a82092573fcf988a0b0aba81,SRCR-f9f7bfa2c204bea3e3dcb2b5,EXACT_STRUCTURED_IDENTITY,A
MED-a0ee79e9a45225605613e6b0,SRCM-b2f1eb8890fc0800e19a0d94,SRCR-3c3d14c4682a8d4aa4b50fe9,EXACT_STRUCTURED_IDENTITY,A
MED-a0f01c5b6386f296f1272453,SRCM-3dffffd1f802ddd42e740ab5,SRCR-3ebbe28e657c7ef96f9b8d71,EXACT_STRUCTURED_IDENTITY,A
MED-a0f9631acc3e4c196b095d62,SRCM-6a84b7148b56f07ac981bf89,SRCR-eece0c8e5a3281ae34159e0b,EXACT_STRUCTURED_IDENTITY,A
MED-a0fdffbb30241668e709a648,SRCM-3739a61a7833d27985e77ffb,SRCR-6a252726acf997d68b96fb7b,EXACT_STRUCTURED_IDENTITY,A
MED-a1054eb893e14cdef36d132d,SRCM-e011e0420343c78bfe27f8bd,SRCR-d58996be039adfca141858c8,EXACT_STRUCTURED_IDENTITY,A
MED-a141d00edfb0aa88f74aa173,SRCM-fb7b69804d1f5bb3ea6ef80b,SRCR-9177ff0e652feee2d26fabf9,EXACT_STRUCTURED_IDENTITY,A
MED-a15103f8882c89c938a2a532,SRCM-52225b163d22befa1ca25281,SRCR-bfd96cfd90ccbe11e715f2a7,EXACT_STRUCTURED_IDENTITY,A
MED-a15d0d3edfbdc475ba6d945f,SRCM-3cb05d4eca7325935b473efb,SRCR-c891b24a849a34d238c89ad3,EXACT_STRUCTURED_IDENTITY,A
MED-a1766aea90755423c6bd96d0,SRCM-a59b4c5931394088e8148b26,SRCR-bf12d877d933e91e5e0d538b,EXACT_STRUCTURED_IDENTITY,A
MED-a18615b6ddacfa26e14644f4,SRCM-0d9b58122167f293c731f4b0,SRCR-54a97931fb0d4954502e2850,EXACT_STRUCTURED_IDENTITY,A
MED-a199a8f0aafb36d4119427f4,SRCM-34856c09792d7b0e74bff089,SRCR-084c601e67864b9ebe507769,EXACT_STRUCTURED_IDENTITY,A
MED-a19e63ab7d404101f8913123,SRCM-e405c3d356d707b92a85a7de,SRCR-5502ec8656f210738aa0c00a,EXACT_STRUCTURED_IDENTITY,A
MED-a1f51dba21f13d22e42029b8,SRCM-07bdf2e29df344dfdc7c3f0e,SRCR-bb9473c6ada7ccbbac089ba1,EXACT_STRUCTURED_IDENTITY,A
MED-a1f999753e479fab97a69644,SRCM-4706b5c33fb44f0385762ef2,SRCR-5196a9fc6abf3917d23cb78a,EXACT_STRUCTURED_IDENTITY,A
MED-a20192fdbb7bcad947b8752d,SRCM-b4b1666a3d4c28dc5dae7f08,SRCR-723531c296838925b973202f,EXACT_STRUCTURED_IDENTITY,A
MED-a215b86680a1bec36653f6e5,SRCM-108c18c2fa2fc346803f2fce,SRCR-509b57bfb7fe303ba2db96b1,EXACT_STRUCTURED_IDENTITY,A
MED-a220508c52c83239441f0351,SRCM-98a80317afae6b21a2da1892,SRCR-30c7a047cc63873e291c9a4f,EXACT_STRUCTURED_IDENTITY,A
MED-a23e2677418b5ff9e4d4f47a,SRCM-6ae08780c399960502f32994,SRCR-b05d6f48e8964ebdc9d3bf3d,EXACT_STRUCTURED_IDENTITY,A
MED-a255aaa5f91dd58fe5dc9fd3,SRCM-063b1c6e3da72e6cbc7877b7,SRCR-dae7c289e0d3ec8459892b48,EXACT_STRUCTURED_IDENTITY,A
MED-a2567bb3b7c2d13c56ef284c,SRCM-568c92d0018dba7cdbcc9406,SRCR-8e0c32b959ca1fd22fa85e81,EXACT_STRUCTURED_IDENTITY,A
MED-a25a161fbbbaebfb92aa743e,SRCM-f139e3ca3458f291f3f39834,SRCR-1466055b1a091d6f6074e2ab,EXACT_STRUCTURED_IDENTITY,A
MED-a261a567321fc971ed08d97a,SRCM-ebad2611ab57dc12c602c543,SRCR-2c9c36923878c1913cd57465,EXACT_STRUCTURED_IDENTITY,A
MED-a261ef5e293e38b8392b1bc2,SRCM-e8887e08947dddf782f4ee44,SRCR-1256042fd9f83de6136f26c1,EXACT_STRUCTURED_IDENTITY,A
MED-a27730d5ce6426845daf4470,SRCM-6f5b009adc95955c2d607848,SRCR-dc7dd125021ae4b9d3e6336b,EXACT_STRUCTURED_IDENTITY,A
MED-a2951cc7d127f1a1c9b359c1,SRCM-c11d3368957358ef44682b6d,SRCR-c9de6017fb8cf63a1359f2d2,EXACT_STRUCTURED_IDENTITY,A
MED-a29cc58bc303591a6d62e656,SRCM-985a2e1f99a7893ace070320,SRCR-782782c5ff641fdb205fafc8,EXACT_STRUCTURED_IDENTITY,A
MED-a2a502953638e9edb3c2b14a,SRCM-e6a1ff5b13e76504f5e8a49d,SRCR-f95435cb43b9ead8cde53622,EXACT_STRUCTURED_IDENTITY,A
MED-a2bd2767dda87da2335015b0,SRCM-dda1415bce155780fdaaca5b,SRCR-f3ebbcb9848ce7134ed76757,EXACT_STRUCTURED_IDENTITY,A
MED-a2d015115aa050c4330521b3,SRCM-0aba595402171bf94f27213b,SRCR-fa7bda2cf93e828acf87a78b,EXACT_STRUCTURED_IDENTITY,A
MED-a2e07d910c31fa28e50fd156,SRCM-a3c67bb7926b205ea6dd6fea,SRCR-1f6c4b29ff7bc2628648bc55,EXACT_STRUCTURED_IDENTITY,A
MED-a2e0cfa4a9cff8071e48b897,SRCM-6074360446c7aeda9664b007,SRCR-b9e7f7293cde870949b5851b,EXACT_STRUCTURED_IDENTITY,A
MED-a2f8d6b32e81befe581a27fc,SRCM-9940a5261aee87208ad4333d,SRCR-919a1eeb078026f781d268c4,EXACT_STRUCTURED_IDENTITY,A
MED-a329144417b5b6d9a12bd21e,SRCM-1a667633522f5b9696e50cc3,SRCR-265e9920becb60375ee62caa,EXACT_STRUCTURED_IDENTITY,A
MED-a3aba211380ebe4a8d74f6fe,SRCM-0505f050f2f638f2e734bc96,SRCR-02acb25ebb60c86e4bbfdb57,EXACT_STRUCTURED_IDENTITY,A
MED-a3ad8492d338a65ce4003fcc,SRCM-9edd96430f598deae4724ad8,SRCR-d8d15c28f3e82b4c325883e5,EXACT_STRUCTURED_IDENTITY,A
MED-a3af7f40c2b59bf97ae515bf,SRCM-99770e8947088cbc7d9dcd15,SRCR-c201a95e311d8aafbfda1b3d,EXACT_STRUCTURED_IDENTITY,A
MED-a3b11da6d17907c3106eac7e,SRCM-27ca1745aa1643a0e9f1d412,SRCR-4b5f3b3e0b0edb03ca981739,EXACT_STRUCTURED_IDENTITY,A
MED-a3cf8885513074c1333755d4,SRCM-a873ead80ef3040b2230d54f,SRCR-e3c13d70d905acbda6ec88c8,EXACT_STRUCTURED_IDENTITY,A
MED-a406d803a995bb71779e9607,SRCM-a9d62aa1be9027733fa34060,SRCR-42fc47639ec0c779545cec39,EXACT_STRUCTURED_IDENTITY,A
MED-a40d62cf65b327d7ab82d0c9,SRCM-7074c2f356175e2384fac6ab,SRCR-771528cee9b778b5b8405d5e,EXACT_STRUCTURED_IDENTITY,A
MED-a416de00e21c9c85eec1f0ba,SRCM-b1e88b382242d8d2e2373e1b,SRCR-8b091aa95a1c9043becdeedb,EXACT_STRUCTURED_IDENTITY,A
MED-a41a627bf346de9842b2b2a9,SRCM-66730ae86ffebf7db9c5eac2,SRCR-6754b77a2bb719f08d968b1c,EXACT_STRUCTURED_IDENTITY,A
MED-a443000797fabc04a2ddc835,SRCM-ea1028f1d151ebca021bd03e,SRCR-2cd6d03c5739b24c4e8080f0,EXACT_STRUCTURED_IDENTITY,A
MED-a473f1ac8e735ce894a8d056,SRCM-8de16939e86f02dffc33b5d7,SRCR-70df21cca7102a495f2bd830,EXACT_STRUCTURED_IDENTITY,A
MED-a4748628216066045b0618fb,SRCM-9fb7d2a016009d7b16b45d31,SRCR-7a987e1e189ff296292e49c8,EXACT_STRUCTURED_IDENTITY,A
MED-a48444b68a2027c7c466cb77,SRCM-77694741941b3dfa510350ce,SRCR-39060412781e59a39408fb0e,EXACT_STRUCTURED_IDENTITY,A
MED-a48d8456b59afdd7559b14ea,SRCM-f8af215dd0d3bdbaaa400048,SRCR-001fe174e6633063ad698674,EXACT_STRUCTURED_IDENTITY,A
MED-a4964c4c8902565c05800a92,SRCM-8f9c91b62b732e4e33290d51,SRCR-cfcceb516b491759962e1c93,EXACT_STRUCTURED_IDENTITY,A
MED-a49b9c1c7924c8329e46557d,SRCM-a3716eee4b75fc5d9d430531,SRCR-c0ba77427551400d12a4f515,EXACT_STRUCTURED_IDENTITY,A
MED-a4ef839bbf3193cccab2959e,SRCM-fd86aca1478158874d4df345,SRCR-c26598799cc76e0c1c276eff,EXACT_STRUCTURED_IDENTITY,A
MED-a500c105961199b35dfd6836,SRCM-eb11e2975966ef4469e76678,SRCR-e80d0e796f991e19092ed958,EXACT_STRUCTURED_IDENTITY,A
MED-a50564b9fe4cd86752ee5811,SRCM-7a3f2db5173784f09b33baaa,SRCR-8f12c84a7ca9672d543304ef,EXACT_STRUCTURED_IDENTITY,A
MED-a5182b367453c7ff647e545b,SRCM-5c1fcf550325b19482720e73,SRCR-160598a342a8c7176948ba87,EXACT_STRUCTURED_IDENTITY,A
MED-a52c15daedb216fb6fca9101,SRCM-4ac6f9cddb87c71e7fb1deab,SRCR-58efa606ca1c56d630672c63,EXACT_STRUCTURED_IDENTITY,A
MED-a53d54b6beb720c8f6bfe77f,SRCM-0c52bd4981fe3d44dee86087,SRCR-f6ac142e7eab526bb1f06c48,EXACT_STRUCTURED_IDENTITY,A
MED-a54430e73ac4b30928eded53,SRCM-838792caccd288a1043401b3,SRCR-d610c7caf1f8a83884aac7a7,EXACT_STRUCTURED_IDENTITY,A
MED-a55034469c4a48a27708324b,SRCM-378046dd2722c5e1011f1d0f,SRCR-44da7eddf3047163ce652851,EXACT_STRUCTURED_IDENTITY,A
MED-a550573901cad423daaa165a,SRCM-955eb8b530f8c40399e7a10b,SRCR-4bb76f12762ebc5f59aaf6cf,EXACT_STRUCTURED_IDENTITY,A
MED-a559fcc7534476aa31866aa2,SRCM-86f7c21c1cae0c528578052c,SRCR-ce771aff2855d5f738ae3414,EXACT_STRUCTURED_IDENTITY,A
MED-a55ca00d96b28d32bc648457,SRCM-a8db35bc0aa4d65979f5772a,SRCR-da7a90243e283a678119f53a,EXACT_STRUCTURED_IDENTITY,A
MED-a56624b0cc30ca1ce6a2cfe7,SRCM-93aec73be0fd7fcb756bd95b,SRCR-f883c548a8fc095d1a5d8790,EXACT_STRUCTURED_IDENTITY,A
MED-a56c75c0cc35cdd0fd435cfa,SRCM-af60cb18905c36fbf44df9a0,SRCR-10fbaa996b9574f8af46cfc1,EXACT_STRUCTURED_IDENTITY,A
MED-a572b98961ad254c98d351e1,SRCM-e4f0b4a4e47d64d93bc6cec6,SRCR-b6018f1bab4970c111a6428b,EXACT_STRUCTURED_IDENTITY,A
MED-a5735b577d98923e13af6bf8,SRCM-bbd68cbc5b5945d1c70dac3a,SRCR-c31e02b43333ac69cf8470b9,EXACT_STRUCTURED_IDENTITY,A
MED-a59235c074d539c122e12cd6,SRCM-fd33b176a62cbca022f623cb,SRCR-014e478b8cacb3b5fc4b1626,EXACT_STRUCTURED_IDENTITY,A
MED-a593a30d2dc6d4f0928a905a,SRCM-1973f547f5933137ff08309a,SRCR-8127a3ed055e13bcf9de9a69,EXACT_STRUCTURED_IDENTITY,A
MED-a5a167035383570cdd311429,SRCM-f4b0062662e7ffb89a94c8b4,SRCR-280e402647d2e9dc4de5cc9f,EXACT_STRUCTURED_IDENTITY,A
MED-a5bb4c3215beb82f2642025d,SRCM-8eb2d50c5346ce013f2b6ffe,SRCR-aea49fec8ee5ff296fd3d29a,EXACT_STRUCTURED_IDENTITY,A
MED-a5c18ae78e73f762ea35ab8d,SRCM-394d082999ba299b552da899,SRCR-56478fc25f99898677353bbc,EXACT_STRUCTURED_IDENTITY,A
MED-a5c7aa4d3a2d30a712121f79,SRCM-518aa422ccee2be970dd1d19,SRCR-662b7f1f96c3a023447b1274,EXACT_STRUCTURED_IDENTITY,A
MED-a5dfd0507bb7271ad3de9563,SRCM-9e8debd09d602340e8fdf794,SRCR-311e2fecba48f8bd0fd97f08,EXACT_STRUCTURED_IDENTITY,A
MED-a5e94431de25cec6a7190806,SRCM-4911b7aeee88187a4229437f,SRCR-a7de4932f3b632ec6623c2da,EXACT_STRUCTURED_IDENTITY,A
MED-a5fbb4226be5b26d1aa10b9d,SRCM-f71c859c71edc8977bdd1d5c,SRCR-8e24383bced8ec7474fb00c0,EXACT_STRUCTURED_IDENTITY,A
MED-a602dba0628177f340aabc49,SRCM-dd58ad180048d0ff40d7fdf6,SRCR-d7e711e2ef94d6bae8a8346a,EXACT_STRUCTURED_IDENTITY,A
MED-a60ab2fc0fb8692c81640d9c,SRCM-76e917a6971fb8d6bf4eaea4,SRCR-877484723f51e23a8c0674ab,EXACT_STRUCTURED_IDENTITY,A
MED-a61a2edcb6d1856df488a609,SRCM-3570b60237805a4bc79431bd,SRCR-d60d2e56d77ce145f4dfe673,EXACT_STRUCTURED_IDENTITY,A
MED-a65383bc340ed59cb1508ce3,SRCM-fa39dcdd28b9d7216f797af1,SRCR-3aa4ed403ac9e17348a7f62a,EXACT_STRUCTURED_IDENTITY,A
MED-a663fbe1a4aeac83dd2edb0b,SRCM-e0fd90d5b4d5395dd8208181,SRCR-8edd380844d99cc2de70bf85,EXACT_STRUCTURED_IDENTITY,A
MED-a6810d6954dabfe542682650,SRCM-4b9c4926d2ee50fe8b17b945,SRCR-dbb34a8659a60cfbd4803622,EXACT_STRUCTURED_IDENTITY,A
MED-a695e3c4692a8b36f12192fe,SRCM-a33d65055b73e3d000621640,SRCR-1b58ffa2cbe77c79698abe5c,EXACT_STRUCTURED_IDENTITY,A
MED-a69d57cf4902362d95ffe97d,SRCM-f7310c6ab779b36e0ef6ec9d,SRCR-3600e3c04fa3a9089c84a660,EXACT_STRUCTURED_IDENTITY,A
MED-a6c12ef863c83dcef1a4a538,SRCM-8cf4bb18fd6f9292795a179f,SRCR-322b388168689860510bfdd8,EXACT_STRUCTURED_IDENTITY,A
MED-a6c58dc3e95a5b96c7c9cfd2,SRCM-c5c07b6c1d11055d9b85d254,SRCR-0e977f66b71d8edc3b46e3be,EXACT_STRUCTURED_IDENTITY,A
MED-a6d41ce7fac4977f5956b35b,SRCM-64d668a5411e6bc8bba01b7c,SRCR-4c52f46f25a9f54f89114b9f,EXACT_STRUCTURED_IDENTITY,A
